chunckID,start_time,pos,tag
717,00:53:47.349,"[['[/SS'], ['훌쩍이/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['VV', 'ECS', 'SS']]"
718,00:53:48.642,"[['[/SS'], ['잔/XPN', '잔한/NNG'], ['음악/NNG', ']/SS']]","[['SS'], ['XPN', 'NNG'], ['NNG', 'SS']]"
719,00:53:50.101,"[['근데/MAG'], ['이러/VV', 'ㄴ/ETD'], ['거/NNB'], ['왜/MAG'], ['알리/VV', '어/ECS'], ['주/VXV', '시/EPH', '는/ETD'], ['거/NNB', '이/VCP', '에요/EFN', '?/SF']]","[['MAG'], ['VV', 'ETD'], ['NNB'], ['MAG'], ['VV', 'ECS'], ['VXV', 'EPH', 'ETD'], ['NNB', 'VCP', 'EFN', 'SF']]"
720,00:53:54.147,"[['이쁘/VA', '어서/ECD']]","[['VA', 'ECD']]"
721,00:53:57.359,"[['(/SS'], ['삼신/NNG', ')/SS'], ['느/VV', '어/ECS'], ['점지/NNG', '하/XSV', 'ㄹ/ETD'], ['때/NNG']]","[['SS'], ['NNG', 'SS'], ['VV', 'ECS'], ['NNG', 'XSV', 'ETD'], ['NNG']]"
722,00:54:02.280,"[['행복/NNG', '하/XSV', '었/EPT', '거든/EFN']]","[['NNG', 'XSV', 'EPT', 'EFN']]"
723,00:54:07.494,"[['(/SS'], ['삼신/NNG', ')/SS'], ['이거/NP'], ['생일/NNG'], ['선물/NNG']]","[['SS'], ['NNG', 'SS'], ['NP'], ['NNG'], ['NNG']]"
724,00:54:34.187,"[['[/SS'], ['의미심장/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
725,00:54:48.034,"[['[/SS'], ['의미심장/XR', '하/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
726,00:54:54.791,"[['[/SS'], ['리드미컬하/VA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
727,00:55:13.518,"[['(/SS'], ['덕화/NNG', ')/SS'], ['저기/NP', '요/JX']]","[['SS'], ['NNG', 'SS'], ['NP', 'JX']]"
728,00:55:20.150,[['우리/NP']],[['NP']]
729,00:55:23.194,"[['술/NNG'], ['한잔/NNG', '하/XSV', 'ㄹ까요/EFQ', '?/SF']]","[['NNG'], ['NNG', 'XSV', 'EFQ', 'SF']]"
730,00:55:25.697,"[['좋/VA', '죠/EFN']]","[['VA', 'EFN']]"
731,00:55:29.743,"[['[/SS'], ['전화벨/NNG', '이/JKS'], ['울리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
732,00:55:31.036,"[['[/SS'], ['음성/NNG'], ['사서함/NNG'], ['작/NNG'], ['동음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NNG'], ['NNG', 'SS']]"
733,00:55:32.537,"[['(/SS'], ['덕화/NNG', ')/SS'], ['알/VV', '니/ECD', ',/SP'], ['어제/NNG', '까지/JX'], ['잘되/VV', '더/EPT', 'ㄴ/ETD'], ['카드/NNG', '가/JKS'], ['갑자기/MAG'], ['안/MAG'], ['되/VV', '어/ECS', '는/JX'], ['그/VV', '어야/ECD']]","[['SS'], ['NNG', 'SS'], ['VV', 'ECD', 'SP'], ['NNG', 'JX'], ['VV', 'EPT', 'ETD'], ['NNG', 'JKS'], ['MAG'], ['MAG'], ['VV', 'ECS', 'JX'], ['VV', 'ECD']]"
734,00:55:35.874,"[['그래서/MAC'], ['말/NNG', '이/VCP', 'ㄴ데/ECE', ',/SP'], ['삼촌/NNG']]","[['MAC'], ['NNG', 'VCP', 'ECE', 'SP'], ['NNG']]"
735,00:55:37.250,"[['그/NP', ',/SP'], ['왜/MAG', ',/SP'], ['술집/NNG', '에/JKM'], ['양복/NNG'], ['입/VV', '으시/EPH', '고/ECE']]","[['NP', 'SP'], ['MAG', 'SP'], ['NNG', 'JKM'], ['NNG'], ['VV', 'EPH', 'ECE']]"
736,00:55:39.085,"[['불친절/NNG', '하/XSV', '시/EPH', 'ㄴ/ETD'], ['남자/NNG'], ['분/NNG', '들/XSN'], ['계시/VV', '잖아/EFN'], ['[/SS'], ['우아/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['NNG', 'XSV', 'EPH', 'ETD'], ['NNG'], ['NNG', 'XSN'], ['VV', 'EFN'], ['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
737,00:55:41.379,"[['나/NP'], ['지금/MAG'], ['그/MDT'], ['사람/NNG', '.../SE']]","[['NP'], ['MAG'], ['MDT'], ['NNG', 'SE']]"
738,00:55:43.089,"[['그분/NP', '들/XSN', '과/JKO'], ['함께/MAG'], ['닿/VV']]","[['NP', 'XSN', 'JKO'], ['MAG'], ['VV']]"
739,00:55:44.841,"[['아/VV', '아/ECS', ',/SP'], ['그러니까/MAC'], ['제발/MAG'], ['전화/NNG'], ['좀/MAG'], ['받/VV', '아/ECD']]","[['VV', 'ECS', 'SP'], ['MAC'], ['MAG'], ['NNG'], ['MAG'], ['VV', 'ECD']]"
740,00:55:47.302,"[['삼촌/NNG'], ['핸드폰/NNG'], ['번호/NNG'], ['대래/UN', '서/JKM'], ['우리/NP'], ['삼촌/NNG', '은/JX'], ['핸드폰/NNG'], ['없/VA', '다니까/EFN']]","[['NNG'], ['NNG'], ['NNG'], ['UN', 'JKM'], ['NP'], ['NNG', 'JX'], ['NNG'], ['VA', 'EFN']]"
741,00:55:50.513,"[['나/NP', '한테/JKO'], ['되게/MAG'], ['불친절/NNG', '하/XSV', '시/EPH', '었/EPT', '어/EFN']]","[['NP', 'JKO'], ['MAG'], ['NNG', 'XSV', 'EPH', 'EPT', 'EFN']]"
742,00:55:53.224,"[['삼촌/NNG', ',/SP'], ['듣/VV', '고/ECE'], ['있/VXV', '어/ECD', '?/SF']]","[['NNG', 'SP'], ['VV', 'ECE'], ['VXV', 'ECD', 'SF']]"
743,00:55:56.394,"[['삼촌/NNG', '!/SF']]","[['NNG', 'SF']]"
744,00:55:58.063,"[['삼촌/NNG', '!/SF']]","[['NNG', 'SF']]"
745,00:56:00.023,"[['[/SS'], ['울먹이/VV', '며/ECE', ']/SS'], ['삼촌/NNG', '!/SF']]","[['SS'], ['VV', 'ECE', 'SS'], ['NNG', 'SF']]"
746,00:56:02.984,"[['[/SS'], ['학교/NNG'], ['종/NNG', '이/JKS'], ['울리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
747,00:56:06.404,"[['(/SS'], ['학생/NNG'], ['1/NR', ')/SS'], ['쟤/UN', '는/JX'], ['고/NNG'], ['3/NR'], ['다/NNG'], ['끝/NNG'], ['나/NP'], ['가/VV', '는데/ECD'], ['아직/MAG'], ['까/VV', '지/ECD'], ['혼자/NNG'], ['먹/VV', '네/EFN']]","[['SS'], ['NNG'], ['NR', 'SS'], ['UN', 'JX'], ['NNG'], ['NR'], ['NNG'], ['NNG'], ['NP'], ['VV', 'ECD'], ['MAG'], ['VV', 'ECD'], ['NNG'], ['VV', 'EFN']]"
748,00:56:09.115,"[['[/SS'], ['학생/NNG'], ['1/NR', '의/JKG'], ['코/NNG'], ['웃음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['NNG'], ['NNG', 'SS']]"
749,00:56:10.283,"[['(/SS'], ['학생/NNG'], ['2/NR', ')/SS'], ['불쌍/XR', '하/XSA', '면/ECE'], ['같이/MAG'], ['먹/VV', '어/ECD'], ['주/VXV', '지/ECD', ',/SP'], ['왜/MAG', '?/SF']]","[['SS'], ['NNG'], ['NR', 'SS'], ['XR', 'XSA', 'ECE'], ['MAG'], ['VV', 'ECD'], ['VXV', 'ECD', 'SP'], ['MAG', 'SF']]"
750,00:56:11.910,"[['(/SS'], ['학생/NNG'], ['1/NR', ')/SS'], ['아/VV', '아/ECS', ',/SP'], ['미치/VV', '었/EPT', '냐/EFQ', '?/SF'], ['내/NP', '가/JKS'], ['왜/MAG', '?/SF'], ['쟤/UN'], ['귀신/NNG'], ['보/VV', 'ㄴ다고/ECE']]","[['SS'], ['NNG'], ['NR', 'SS'], ['VV', 'ECS', 'SP'], ['VV', 'EPT', 'EFQ', 'SF'], ['NP', 'JKS'], ['MAG', 'SF'], ['UN'], ['NNG'], ['VV', 'ECE']]"
751,00:56:15.371,"[['(/SS'], ['학생/NNG'], ['2/NR', ')/SS'], ['난/NNG'], ['귀신/NNG', '보다/JKM'], ['쟤/UN', '가/JKS'], ['더/MAG'], ['무섭/VA', '어/ECS']]","[['SS'], ['NNG'], ['NR', 'SS'], ['NNG'], ['NNG', 'JKM'], ['UN', 'JKS'], ['MAG'], ['VA', 'ECS']]"
752,00:56:17.457,"[['귀신/NNG', '은/JX'], ['눈/NNG', '에/JKM'], ['안/MAG'], ['보이/VV', '기/ETN', '라도/JX'], ['하/VV', '지/ECD']]","[['NNG', 'JX'], ['NNG', 'JKM'], ['MAG'], ['VV', 'ETN', 'JX'], ['VV', 'ECD']]"
753,00:56:20.001,"[['저/VV', '어/ECS'], ['보/VV', '아/ECS', ',/SP'], ['다/MAG'], ['들리/VV', '면서/ECE'], ['안/MAG'], ['들리/VV', '는/ETD'], ['척하/VXV', '는/ETD'], ['거/NNG']]","[['VV', 'ECS'], ['VV', 'ECS', 'SP'], ['MAG'], ['VV', 'ECE'], ['MAG'], ['VV', 'ETD'], ['VXV', 'ETD'], ['NNG']]"
754,00:56:37.519,"[['(/SS'], ['귀신/NNG'], ['3/NR', ')/SS'], ['얘/UN']]","[['SS'], ['NNG'], ['NR', 'SS'], ['UN']]"
755,00:56:41.481,"[['얘/UN', ',/SP'], ['너/NP'], ['도깨비/NNG'], ['신/NNG'], ['부/VV', '라며/ECE', '?/SF']]","[['UN', 'SP'], ['NP'], ['NNG'], ['NNG'], ['VV', 'ECE', 'SF']]"
756,00:56:43.149,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS']]"
757,00:56:44.400,"[['[/SS', '은/JX'], ['탁/MAG', '이/JX'], ['흥얼거리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS', 'JX'], ['MAG', 'JX'], ['VV', 'ECS', 'SS']]"
758,00:56:45.360,"[['느/VV', '어/ECS'], ['나/VV', '아/ECS'], ['보이/VV', '잖아/EFN']]","[['VV', 'ECS'], ['VV', 'ECS'], ['VV', 'EFN']]"
759,00:56:46.277,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS']]"
760,00:56:48.404,"[['느/VV', '어/ECS'], ['나랑/MAG'], ['같이/MAG'], ['가/VV', '자/ECE'], ['나/NP'], ['너무/MAG'], ['외롭/VA', '고/ECE'], ['쓸쓸/XR', '하/XSA', '어서/ECD'], ['그리하/VV', '여/ECD', ',/SP'], ['어/VV', '어/ECS', '?/SF']]","[['VV', 'ECS'], ['MAG'], ['MAG'], ['VV', 'ECE'], ['NP'], ['MAG'], ['VA', 'ECE'], ['XR', 'XSA', 'ECD'], ['VV', 'ECD', 'SP'], ['VV', 'ECS', 'SF']]"
761,00:56:51.241,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS']]"
762,00:56:52.283,"[['야/NNG', ',/SP'], ['너/NP'], ['왜/MAG'], ['자꾸/MAG'], ['나/VV', '아/ECS'], ['안/MAG'], ['보이/VV', '는/ETD'], ['척하/VXV', '어/ECS', '?/SF']]","[['NNG', 'SP'], ['NP'], ['MAG'], ['MAG'], ['VV', 'ECS'], ['MAG'], ['VV', 'ETD'], ['VXV', 'ECS', 'SF']]"
763,00:56:55.161,"[['나쁘/VA', 'ㄴ/ETD'], ['년/NNB'], ['아/VV', '아/ECS', '!/SF']]","[['VA', 'ETD'], ['NNB'], ['VV', 'ECS', 'SF']]"
764,00:56:58.164,"[['[/SS', '은/JX'], ['탁의/NNG'], ['놀라/VV', '는/ETD'], ['숨소리/NNG', ']/SS']]","[['SS', 'JX'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
765,00:56:59.332,"[['아/VV', '아/ECS', ',/SP'], ['아/VV', '아/ECS', ',/SP'], ['비주얼/NNG'], ['진짜/MAG']]","[['VV', 'ECS', 'SP'], ['VV', 'ECS', 'SP'], ['NNG'], ['MAG']]"
766,00:57:01.543,"[['[/SS', '은/JX'], ['탁의/NNG'], ['거치/VV', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS', 'JX'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
767,00:57:02.669,"[['(/SS'], ['귀신/NNG'], ['3/NR', ')/SS'], ['보/VV', '아/ECS', ',/SP'], ['다/MAG'], ['보이/VV', '면서/ECE']]","[['SS'], ['NNG'], ['NR', 'SS'], ['VV', 'ECS', 'SP'], ['MAG'], ['VV', 'ECE']]"
768,00:57:05.672,"[['[/SS'], ['귀신/NNG'], ['3/NR', '의/JKG'], ['웃음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
769,00:57:07.132,"[['[/SS'], ['귀신/NNG'], ['3/NR', '의/JKG'], ['놀라/VV', '는/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['NNG'], ['NR', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
770,00:57:09.050,"[['너/NP'], ['정말/NNG', '이/VCP', '구나/EFI']]","[['NP'], ['NNG', 'VCP', 'EFI']]"
771,00:57:11.052,"[['저/VV', '어/ECS', ',/SP'], ['저/NNG', ',/SP'], ['미/NNG', ',/SP'], ['미안/NNG', '하/XSV', '어/ECS', ',/SP'], ['미안/NNG', '하/XSV', '었/EPT', '어/EFN', ',/SP'], ['미안/NNG', '하/XSV', '어/ECS']]","[['VV', 'ECS', 'SP'], ['NNG', 'SP'], ['NNG', 'SP'], ['NNG', 'XSV', 'ECS', 'SP'], ['NNG', 'XSV', 'EPT', 'EFN', 'SP'], ['NNG', 'XSV', 'ECS']]"
772,00:57:14.264,"[['[/SS'], ['신비/NNG', '롭/XSA', 'ㄴ/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ETD'], ['NNG', 'SS']]"
773,00:57:16.683,"[['뭐/NP', '야/JX', '?/SF'], ['뭔/MDT'], ['사과/NNG', '를/JKO'], ['앞도/NNG'], ['뒤/NNG', '도/JX'], ['없이/MAG'], ['하/VV', '어/ECS', '?/SF']]","[['NP', 'JX', 'SF'], ['MDT'], ['NNG', 'JKO'], ['NNG'], ['NNG', 'JX'], ['MAG'], ['VV', 'ECS', 'SF']]"
774,00:57:22.522,"[['[/SS'], ['감성적/NNG', '이/VCP', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['NNG', 'VCP', 'ETD'], ['NNG', 'SS']]"
775,00:59:11.631,"[['[/SS'], ['토치/NNG', '를/JKO'], ['탁/MAG'], ['켜/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SS']]"
776,00:59:15.802,"[['(/SS'], ['유/NNG'], ['회장/NNG', ')/SS'], ['불도/NNG'], ['안/NNG'], ['켜/NNG'], ['시고/NNG']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['NNG'], ['NNG'], ['NNG'], ['NNG']]"
777,00:59:18.012,"[['[/SS'], ['토치/NNG', '를/JKO'], ['탁/MAG'], ['끄/VV', 'ㄴ다/ECS', ']/SS'], ['[/SS'], ['김/NNG'], ['신/NNG', '의/JKG'], ['멋쩍/VA', '은/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SS'], ['SS'], ['NNG'], ['NNG', 'JKG'], ['VA', 'ETD'], ['NNG', 'SS']]"
778,00:59:19.514,"[['생각/NNG', '이/JKS'], ['깊/VA', '었/EPT', '었/EPT', '네/EFN']]","[['NNG', 'JKS'], ['VA', 'EPT', 'EPT', 'EFN']]"
779,00:59:24.143,"[['(/SS'], ['유/NNG'], ['회장/NNG', ')/SS'], ['니스/NNG', '에서/JKM'], ['거처/NNG', '하/XSV', '시/EPH', 'ㄹ/ETD'], ['곳/NNG', '이/VCP', 'ㅂ니다/EFN']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['NNG', 'JKM'], ['NNG', 'XSV', 'EPH', 'ETD'], ['NNG', 'VCP', 'EFN']]"
780,00:59:30.692,"[['[/SS'], ['잔/XPN', '잔한/NNG'], ['음악/NNG', ']/SS']]","[['SS'], ['XPN', 'NNG'], ['NNG', 'SS']]"
781,00:59:34.153,[['그새/NNG']],[['NNG']]
782,00:59:35.530,"[['(/SS'], ['유/NNG'], ['회장/NNG', ')/SS'], ['예/NNG', ',/SP'], ['그리/MAG'], ['되/VV', '었/EPT', '습니다/EFN']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['NNG', 'SP'], ['MAG'], ['VV', 'EPT', 'EFN']]"
783,00:59:41.411,"[['덕화/NNG', '가/JKS'], ['벌써/MAG'], ['스물/NR', '다섯/NR', '인/NNM'], ['걸요/EFN']]","[['NNG', 'JKS'], ['MAG'], ['NR', 'NR', 'NNM'], ['EFN']]"
784,00:59:44.956,"[['여기저기/NNG'], ['선/NNG'], ['좀/MAG'], ['보/VV', '라/ECD'], ['이르/VV', '었/EPT', '으니/ECD']]","[['NNG'], ['NNG'], ['MAG'], ['VV', 'ECD'], ['VV', 'EPT', 'ECD']]"
785,00:59:47.584,"[['이달/NNG'], ['말쯤/MAG'], ['갈/VV', '시/EPH', '지요/EFN']]","[['NNG'], ['MAG'], ['VV', 'EPH', 'EFN']]"
786,00:59:55.758,"[['지금/MAG'], ['떠나/VV', '시/EPH', 'ㄴ다면/ECE']]","[['MAG'], ['VV', 'EPH', 'ECE']]"
787,00:59:59.470,"[['저/NP', '의/JKG'], ['생전/NNG', '에/JKM'], ['다시/MAG', '는/JX'], ['못/MAG'], ['뵙/VV', '게/ECD'], ['되/VV', '겠/EPT', '지요/EFN', '?/SF']]","[['NP', 'JKG'], ['NNG', 'JKM'], ['MAG', 'JX'], ['MAG'], ['VV', 'ECD'], ['VV', 'EPT', 'EFN', 'SF']]"
788,01:00:09.939,"[['모든/MDT'], ['순간/NNG']]","[['MDT'], ['NNG']]"
789,01:00:13.359,"[['고맙/VA', '었/EPT', '네/EFN']]","[['VA', 'EPT', 'EFN']]"
790,01:00:16.321,"[['다시/MAG'], ['돌아오/VV', '시/EPH', '었/EPT', '을/ETD'], ['때/NNG', '는/JX'], ['덕화/NNG', '가/JKS'], ['있/VV', '을/ETD'], ['것/NNB', '이/VCP', 'ㅂ니다/EFN', ',/SP'], ['예/NNG']]","[['MAG'], ['VV', 'EPH', 'EPT', 'ETD'], ['NNG', 'JX'], ['NNG', 'JKS'], ['VV', 'ETD'], ['NNB', 'VCP', 'EFN', 'SP'], ['NNG']]"
791,01:00:24.370,"[['[/SS'], ['도/NNG'], ['어/VV', '어/ECS'], ['록/NNG'], ['조작/NNG'], ['음/NNG', ']/SS']]","[['SS'], ['NNG'], ['VV', 'ECS'], ['NNG'], ['NNG'], ['NNG', 'SS']]"
792,01:00:25.622,"[['(/SS'], ['유/NNG'], ['회장/NNG', ')/SS'], ['아이/VV', '고/ECE', ',/SP'], ['이거/NP'], ['내가/VV']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['VV', 'ECE', 'SP'], ['NP'], ['VV']]"
793,01:00:26.831,"[['자꾸/MAG'], ['열쇠/NNG', '를/JKO'], ['깜빡깜빡/MAG'], ['하/VV', '어서/ECD'], ['[/SS'], ['도/NNG'], ['어/VV', '어/ECS'], ['록/NNG'], ['작/NNG'], ['동음/NNG', ']/SS']]","[['MAG'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECD'], ['SS'], ['NNG'], ['VV', 'ECS'], ['NNG'], ['NNG'], ['NNG', 'SS']]"
794,01:00:29.834,"[['신식/NNG', '으로/JKM'], ['바꾸/VV', '었/EPT', '습니다/EFN'], ['[/SS'], ['문/NNG', '이/JKS'], ['달칵/MAG'], ['여닫히/VV', 'ㄴ다/ECS', ']/SS']]","[['NNG', 'JKM'], ['VV', 'EPT', 'EFN'], ['SS'], ['NNG', 'JKS'], ['MAG'], ['VV', 'ECS', 'SS']]"
795,01:00:31.961,"[['[/SS'], ['유/NNG'], ['회장/NNG', '의/JKG'], ['웃음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'JKG'], ['NNG', 'SS']]"
796,01:00:33.421,"[['(/SS'], ['덕화/NNG', ')/SS'], ['할아버지/NNG', ',/SP'], ['삼촌/NNG']]","[['SS'], ['NNG', 'SS'], ['NNG', 'SP'], ['NNG']]"
797,01:00:35.632,"[['[/SS'], ['덕화/NNG', '의/JKG'], ['탄성/NNG', ']/SS']]","[['SS'], ['NNG', 'JKG'], ['NNG', 'SS']]"
798,01:00:37.800,"[['삼촌/NNG'], ['여기/NP'], ['있/VV', '네/EFN']]","[['NNG'], ['NP'], ['VV', 'EFN']]"
799,01:00:39.344,"[['나/NP', '가/JKS'], ['그렇/VA', '게/ECD'], ['데리/VV', '러/ECD'], ['좀/MAG'], ['오/VV', '아/ECS'], ['달라/VV', '고/ECE'], ['부탁/NNG', '하/XSV', '었/EPT', '는데/ECD']]","[['NP', 'JKS'], ['VA', 'ECD'], ['VV', 'ECD'], ['MAG'], ['VV', 'ECS'], ['VV', 'ECE'], ['NNG', 'XSV', 'EPT', 'ECD']]"
800,01:00:42.513,"[['그냥/MAG'], ['여기/NP'], ['있/VV', '었/EPT', '네/EFN']]","[['MAG'], ['NP'], ['VV', 'EPT', 'EFN']]"
801,01:00:45.016,"[['(/SS'], ['유/NNG'], ['회장/NNG', ')/SS'], ['어른/NNG', '들/XSN'], ['말씀/NNG'], ['중/NNB', '에/JKM', '는/JX'], ['끼어들/VV', 'ㄹ지/ECD'], ['말/VXV', 'ㄹ라고/EFQ', '!/SF']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['NNG', 'XSN'], ['NNG'], ['NNB', 'JKM', 'JX'], ['VV', 'ECD'], ['VXV', 'EFQ', 'SF']]"
802,01:00:48.770,"[['(/SS'], ['덕화/NNG', ')/SS'], ['할아버지/NNG', ',/SP'], ['내/NP'], ['카드/NNG'], ['끊/VV', '었/EPT', '어/EFN', '?/SF']]","[['SS'], ['NNG', 'SS'], ['NNG', 'SP'], ['NP'], ['NNG'], ['VV', 'EPT', 'EFN', 'SF']]"
803,01:00:50.271,"[['할아버지/NNG', '가/JKS'], ['끊/VV', '은/ETD'], ['거/NNB'], ['맞/VV', '지/ECD', '?/SF']]","[['NNG', 'JKS'], ['VV', 'ETD'], ['NNB'], ['VV', 'ECD', 'SF']]"
804,01:00:52.190,"[['(/SS'], ['유/NNG'], ['회장/NNG', ')/SS'], ['내/NP'], ['비서/NNG', '가/JKS'], ['끊/VV', '었/EPT', '다/ECS', ',/SP'], ['이놈아/NP']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['NP'], ['NNG', 'JKS'], ['VV', 'EPT', 'ECS', 'SP'], ['NP']]"
805,01:00:54.025,"[['(/SS'], ['덕화/NNG', ')/SS'], ['아/VV', '아/ECS', ',/SP'], ['나/NP'], ['지금/MAG'], ['완전/NNG'], ['개/NNG'], ['쪽/NNB'], ['당/NNG', '하/XSV', '고/ECE'], ['오/VX', '았/EPT', '단/ETD'], ['말/NNG', '이/VCP', '야/EFN']]","[['SS'], ['NNG', 'SS'], ['VV', 'ECS', 'SP'], ['NP'], ['MAG'], ['NNG'], ['NNG'], ['NNB'], ['NNG', 'XSV', 'ECE'], ['VX', 'EPT', 'ETD'], ['NNG', 'VCP', 'EFN']]"
806,01:00:56.152,"[['나/NP', '가/JKS'], ['어떻/VA', '게/ECD'], ['꼬시/VV', '었/EPT', '는데/ECD']]","[['NP', 'JKS'], ['VA', 'ECD'], ['VV', 'EPT', 'ECD']]"
807,01:00:57.654,"[['이러/VV', 'ㄹ/ETD'], ['거/NNB', '이/VCP', '면/ECE'], ['나/NP'], ['재벌/NNG'], ['3/NR', '세/NNM'], ['왜/MAG'], ['만들었/UN', '.../SE']]","[['VV', 'ETD'], ['NNB', 'VCP', 'ECE'], ['NP'], ['NNG'], ['NR', 'NNM'], ['MAG'], ['UN', 'SE']]"
808,01:01:02.992,"[['삼촌/NNG', ',/SP'], ['어디/NP'], ['가/VV', '아/ECS', '?/SF']]","[['NNG', 'SP'], ['NP'], ['VV', 'ECS', 'SF']]"
809,01:01:07.163,"[['어디/NP'], ['가/VV', '는데/ECD', '?/SF']]","[['NP'], ['VV', 'ECD', 'SF']]"
810,01:01:08.081,"[['(/SS'], ['유/NNG'], ['회장/NNG', ')/SS'], ['[/SS'], ['탁자/NNG', '를/JKO'], ['탁탁/MAG'], ['치/VV', '며/ECE', ']/SS'], ['아/VV', '아/ECS', ',/SP'], ['말버릇/NNG'], ['좀/MAG'], ['고치/VV', '라지/EFN'], ['않/VXV', '았/EPT', '어/EFN', '?/SF']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['SS'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECE', 'SS'], ['VV', 'ECS', 'SP'], ['NNG'], ['MAG'], ['VV', 'EFN'], ['VXV', 'EPT', 'EFN', 'SF']]"
811,01:01:10.958,"[['아/VV', '아/ECS', ',/SP'], ['할아버지/NNG', '는/JX'], ['가만/MAG'], ['계시/VV', '어/ECS'], ['보/VV', '아/ECS']]","[['VV', 'ECS', 'SP'], ['NNG', 'JX'], ['MAG'], ['VV', 'ECS'], ['VV', 'ECS']]"
812,01:01:14.170,"[['(/SS'], ['덕화/NNG', ')/SS'], ['혹시/MAG'], ['그거/NP', '야/JX', '?/SF']]","[['SS'], ['NNG', 'SS'], ['MAG'], ['NP', 'JX', 'SF']]"
813,01:01:15.296,"[['삼촌/NNG'], ['신부/NNG'], ['찾/VV', '는다는/ETD'], ['그/MDT'], ['거/NNB', '?/SF']]","[['NNG'], ['NNG'], ['VV', 'ETD'], ['MDT'], ['NNB', 'SF']]"
814,01:01:17.256,"[['알/VV', '니/ECD', ',/SP'], ['이/MDT'], ['사람/NNG'], ['알/VV']]","[['VV', 'ECD', 'SP'], ['MDT'], ['NNG'], ['VV']]"
815,01:01:18.257,"[['국제/NNG'], ['결혼/NNG'], ['하/VV', '러/ECD'], ['가/VV', '면/ECE'], ['갈/VV', 'ㄴ다고/ECE'], ['왜/MAG'], ['말/NNG', '을/JKO'], ['못/MAG'], ['하/VV', '어/ECS', '?/SF']]","[['NNG'], ['NNG'], ['VV', 'ECD'], ['VV', 'ECE'], ['VV', 'ECE'], ['MAG'], ['NNG', 'JKO'], ['MAG'], ['VV', 'ECS', 'SF']]"
816,01:01:20.551,"[['왜/MAG'], ['말/NNG', '을/JKO'], ['못/MAG'], ['하/VV', '냐/EFQ', '고/JKQ', '!/SF']]","[['MAG'], ['NNG', 'JKO'], ['MAG'], ['VV', 'EFQ', 'JKQ', 'SF']]"
817,01:01:23.388,"[['[/SS'], ['한숨/NNG', ']/SS']]","[['SS'], ['NNG', 'SS']]"
